pm25,visibility,traffic,nox,action
25.15,10.0,37,20.95,0
18.05,10.0,35,3.85,0
6.55,2.0,40,1.55,1
8.25,10.0,37,4.05,0
13.95,10.0,37,9.35,0
66.25,10.0,16,2.55,0
34.45,9.0,33,5.05,0
10.35,2.0,40,4.35,1
15.25,10.0,27,1.65,0
46.95,10.0,22,27.85,0
25.85,6.0,42,16.75,0
1.95,3.2,44,5.25,1
32.35,2.5,39,8.75,1
21.85,6.0,22,3.05,0
25.15,10.0,27,33.05,0
110.95,10.0,12,47.25,1
4.35,5.0,37,6.25,0
4.75,10.0,31,1.45,0
20.95,7.0,35,5.95,0
3.85,10.0,35,9.05,0
19.05,10.0,38,14.45,0
8.05,8.0,43,4.55,0
5.25,10.0,46,4.45,0
7.55,10.0,47,8.75,0
20.95,7.0,35,5.95,0
3.35,10.0,58,4.65,0
17.55,10.0,40,2.25,0
7.15,10.0,39,1.15,0
3.65,10.0,42,15.65,0
8.15,10.0,38,8.25,0
18.35,5.0,22,22.45,0
6.75,10.0,26,5.85,0
14.95,10.0,40,7.95,0
12.55,10.0,20,3.25,0
9.25,10.0,44,16.65,0
24.05,10.0,30,8.35,0
40.75,10.0,29,6.55,0
1.15,10.0,41,1.65,0
6.65,10.0,37,20.15,0
23.25,8.0,41,52.35,0
7.15,8.0,45,8.05,0
8.75,9.0,28,3.25,0
7.75,10.0,32,15.05,0
7.25,10.0,47,9.05,0
10.15,10.0,45,7.05,0
7.05,10.0,29,20.25,0
9.65,10.0,44,1.05,0
18.15,10.0,37,5.65,0
32.15,10.0,44,3.15,0
33.95,10.0,35,3.05,0
7.85,10.0,43,2.05,0
58.15,10.0,40,22.15,0
17.45,10.0,28,29.45,0
4.55,7.0,42,4.25,0
8.85,10.0,43,13.65,0
3.05,10.0,37,8.85,0
137.75,1.1,33,39.45,1
47.65,10.0,36,46.85,0
62.55,9.0,11,98.05,0
11.75,10.0,33,24.75,0
4.05,10.0,44,6.65,0
15.15,10.0,53,7.55,0
17.45,10.0,28,29.45,0
15.55,10.0,32,13.95,0
36.35,10.0,15,54.35,0
15.45,6.0,45,6.85,0
2.95,10.0,41,5.75,0
18.55,10.0,40,8.75,0
3.15,10.0,38,0.85,0
46.05,10.0,24,23.65,0
4.55,10.0,37,10.55,0
24.65,9.0,34,8.45,0
14.65,10.0,40,10.75,0
8.05,10.0,48,7.15,0
7.35,10.0,32,2.85,0
16.85,8.0,39,7.65,0
13.55,10.0,22,19.05,0
2.95,7.0,45,3.85,0
12.35,10.0,40,14.75,0
9.85,10.0,50,9.55,0
4.95,10.0,36,2.35,0
4.65,10.0,35,3.85,0
18.35,9.0,39,41.45,0
20.2,10.0,38,0.9,0
13.25,10.0,15,2.25,0
4.65,8.0,52,2.95,0
5.65,24.0,51,0.85,0
9.65,10.0,22,2.25,0
7.75,10.0,27,3.35,0
51.95,13.0,26,69.15,0
13.15,24.0,45,0.85,0
12.55,2.0,39,6.65,1
10.85,10.0,33,8.35,0
47.45,8.0,25,25.85,0
10.85,10.0,25,8.15,0
6.05,5.0,45,7.35,0
3.65,10.0,41,1.45,0
88.15,7.0,26,18.45,1
6.45,10.0,31,1.75,0
8.35,10.0,49,5.65,0
128.95,5.0,22,34.15,1
5.75,6.0,54,8.95,0
3.75,10.0,54,1.65,0
5.35,10.0,38,2.45,0
12.25,10.0,21,2.25,0
83.75,8.0,33,18.65,1
13.45,10.0,26,7.45,0
24.35,10.0,33,24.95,0
8.65,6.0,44,17.25,1
21.25,10.0,22,13.55,0
56.95,10.0,21,50.25,0
5.15,21.0,40,1.45,0
4.75,0.0,41,1.35,1
2.15,10.0,42,6.75,0
5.25,9.0,30,3.55,0
7.78,10.0,30,1.58,0
16.05,10.0,36,14.25,0
20.05,10.0,28,19.25,0
28.95,6.0,43,35.85,0
11.05,10.0,48,10.65,0
23.95,10.0,30,35.35,0
21.45,10.0,37,29.25,0
54.75,7.0,39,85.55,0
17.75,5.0,31,4.25,0
6.45,10.0,50,1.75,0
8.05,10.0,43,0.95,0
8.3,10.0,48,1.4,0
5.65,10.0,36,1.05,0
7.63,10.0,24,10.03,0
17.35,10.0,33,8.85,0
146.65,10.0,23,26.25,1
19.75,10.0,43,2.25,0
17.25,10.0,26,19.15,0
9.55,10.0,41,2.25,0
25.05,10.0,40,1.75,0
16.95,10.0,29,23.65,0
8.35,10.0,40,10.85,0
29.75,10.0,40,21.95,0
4.55,10.0,29,1.55,0
12.05,10.0,50,1.05,0
24.25,10.0,37,9.45,0
14.25,10.0,21,22.15,0
19.05,10.0,15,2.85,0
16.45,8.0,39,37.15,0
15.35,10.0,33,22.85,0
9.55,10.0,19,2.95,0
6.65,2.0,43,2.25,1
2.35,3.7,58,4.65,1
9.25,10.0,39,17.55,0
8.25,10.0,48,10.35,0
4.15,1.2,39,10.65,1
8.85,10.0,37,4.75,0
44.35,10.0,19,51.55,0
5.55,9.0,42,2.25,0
11.75,10.0,40,4.85,0
5.45,10.0,38,0.95,0
8.55,10.0,39,2.65,0
20.05,10.0,44,20.85,0
27.55,4.0,42,46.55,1
4.05,10.0,27,35.45,0
8.55,10.0,43,0.85,0
34.15,10.0,24,5.25,0
8.35,2.0,44,14.85,1
33.25,10.0,31,18.75,0
6.55,10.0,46,21.45,0
4.55,16.0,42,10.75,0
10.55,10.0,57,2.15,0
16.65,3.0,43,21.95,1
11.15,10.0,31,0.95,0
12.25,10.0,37,15.35,0
48.85,9.0,32,26.95,0
18.35,10.0,14,2.85,0
4.85,10.0,33,2.35,0
5.45,10.0,33,2.25,0
7.55,10.0,14,8.15,0
4.45,10.0,26,6.05,0
9.25,10.0,41,32.85,0
2.15,10.0,23,1.15,0
12.25,10.0,37,3.95,0
6.71,10.0,42,1.01,0
4.45,10.0,45,8.35,0
4.65,5.0,37,14.85,0
5.35,10.0,27,1.95,0
8.55,10.0,31,9.35,0
1.15,5.0,70,2.05,0
4.75,10.0,34,2.25,0
38.65,10.0,23,11.95,0
98.45,10.0,21,28.75,1
7.59,10.0,40,1.69,0
12.05,10.0,52,10.95,0
7.35,10.0,42,12.95,0
6.25,10.0,38,5.85,0
14.05,8.0,42,3.75,0
11.65,10.0,20,2.25,0
2.75,9.0,33,4.35,0
10.45,10.0,34,9.35,0
5.15,10.0,33,4.15,0
5.05,10.0,38,1.35,0
2.05,10.0,36,3.05,0
15.15,10.0,36,12.05,0
44.75,8.0,26,3.25,0
26.45,10.0,31,4.85,0
8.55,2.0,40,3.85,1
10.45,10.0,41,1.55,0
14.05,10.0,29,8.45,0
15.45,8.0,42,10.25,0
16.35,24.0,32,36.35,0
31.75,2.5,38,10.05,1
31.25,6.0,24,2.35,0
34.85,10.0,30,34.45,0
151.75,10.0,11,48.25,1
15.65,10.0,37,11.35,0
5.75,10.0,42,1.25,0
11.45,4.0,41,4.15,1
2.75,10.0,34,8.85,0
7.65,10.0,41,8.25,0
9.75,8.0,42,6.05,0
6.45,10.0,37,8.15,0
5.55,10.0,52,5.85,0
11.45,4.0,41,4.15,1
4.45,10.0,45,9.75,0
23.65,10.0,35,2.15,0
6.55,10.0,37,1.35,0
5.15,8.0,43,15.55,0
11.85,10.0,38,9.55,0
46.65,2.0,43,50.65,1
11.55,10.0,25,8.25,0
11.85,10.0,43,5.55,0
9.35,10.0,24,1.75,0
4.65,8.0,50,4.05,0
9.25,10.0,38,3.85,0
37.05,8.0,33,5.25,0
2.25,10.0,50,2.45,0
4.25,10.0,51,3.75,0
8.65,10.0,44,25.95,0
5.15,8.0,46,4.85,0
6.45,10.0,34,2.65,0
2.85,10.0,40,3.15,0
4.55,10.0,51,10.35,0
12.75,8.0,47,7.65,0
17.75,10.0,31,65.75,0
8.55,10.0,45,1.15,0
24.55,2.0,42,14.85,1
28.65,10.0,41,2.85,0
30.75,7.0,43,3.65,0
8.55,10.0,43,2.05,0
42.85,10.0,41,14.65,0
10.15,10.0,39,34.65,0
8.65,7.0,39,5.35,0
14.95,10.0,43,18.35,0
2.55,10.0,45,3.75,0
229.45,2.5,33,67.85,1
81.85,4.5,44,45.75,1
75.15,10.0,13,91.55,1
25.55,10.0,22,41.95,0
4.05,10.0,48,10.25,0
7.35,10.0,49,16.35,0
10.15,10.0,39,34.65,0
12.35,2.0,35,12.85,1
46.15,16.0,29,53.35,0
11.45,4.0,47,12.65,1
15.65,10.0,43,13.85,0
15.55,10.0,38,6.95,0
3.75,10.0,38,0.85,0
69.75,10.0,27,31.75,0
8.65,10.0,28,8.85,0
49.55,8.0,34,11.45,0
7.35,7.0,46,5.35,0
9.85,8.0,29,15.35,0
10.45,10.0,18,5.25,0
19.45,10.0,41,8.75,0
12.75,10.0,24,11.05,0
6.85,10.0,33,4.45,0
9.55,9.0,50,5.85,0
5.45,10.0,51,7.65,0
5.35,10.0,35,3.25,0
9.75,10.0,36,4.85,0
11.65,10.0,27,37.45,0
22.6,10.0,37,0.9,0
18.75,8.0,24,2.55,0
4.25,10.0,49,7.25,0
8.05,24.0,49,0.85,0
12.85,10.0,35,1.65,0
6.55,10.0,33,2.95,0
49.85,14.0,19,66.05,0
14.25,24.0,47,0.85,0
13.05,10.0,36,7.85,0
4.95,10.0,29,6.95,0
66.55,8.0,26,33.15,0
11.65,3.0,36,6.65,1
5.35,6.0,35,6.25,0
5.45,10.0,37,2.25,0
77.65,7.0,28,15.45,1
2.05,10.0,25,1.35,0
16.95,10.0,38,11.65,0
118.85,6.0,23,33.95,1
3.95,10.0,54,8.25,0
9.45,10.0,29,1.65,0
5.25,10.0,40,2.55,0
16.65,8.0,19,2.35,0
86.75,10.0,29,19.15,1
8.65,10.0,25,5.45,0
24.35,10.0,34,23.15,0
2.45,1.2,54,3.35,1
30.65,8.0,24,16.65,0
41.45,10.0,16,43.95,0
5.15,23.0,42,1.35,0
4.35,0.0,42,1.35,1
2.65,10.0,44,7.25,0
9.15,9.0,34,3.45,0
8.78,10.0,41,2.48,0
13.85,10.0,37,14.85,0
11.15,9.0,37,17.95,0
9.45,10.0,50,13.85,0
5.65,9.0,67,5.15,0
23.75,10.0,22,23.45,0
26.25,10.0,34,36.55,0
55.15,10.0,46,79.65,0
34.65,8.0,33,6.55,0
5.85,10.0,40,1.65,0
7.05,10.0,38,1.05,0
7.2,10.0,43,1.3,0
4.15,10.0,36,0.95,0
5.03,10.0,43,3.63,0
5.85,10.0,45,9.65,0
67.45,10.0,17,47.45,0
13.95,10.0,50,2.25,0
10.75,10.0,26,14.85,0
7.55,10.0,44,1.95,0
18.65,10.0,42,1.75,0
15.45,10.0,41,26.05,0
15.95,10.0,26,18.65,0
22.45,10.0,35,14.15,0
2.95,10.0,30,1.45,0
17.45,10.0,49,1.05,0
20.15,10.0,30,11.55,0
15.65,10.0,22,25.25,0
18.85,10.0,14,2.55,0
17.05,10.0,41,36.05,0
34.85,10.0,38,26.65,0
13.05,10.0,19,3.05,0
6.15,10.0,42,2.15,0
3.05,4.5,42,10.05,1
13.65,10.0,34,7.95,0
5.25,8.0,45,9.75,0
5.55,0.6,32,8.65,1
13.05,10.0,36,9.95,0
15.85,10.0,25,28.35,0
7.75,10.0,44,1.75,0
12.35,10.0,36,5.85,0
4.25,10.0,43,1.05,0
7.45,10.0,39,3.15,0
11.35,10.0,37,11.85,0
40.55,10.0,38,54.25,0
10.05,10.0,18,43.95,0
8.05,10.0,51,0.85,0
27.65,8.0,40,5.45,0
10.55,10.0,45,8.45,0
34.35,10.0,36,22.35,0
4.75,10.0,47,19.45,0
6.25,16.0,42,12.05,0
11.35,10.0,39,4.95,0
15.15,7.0,28,45.15,0
6.95,10.0,30,0.95,0
13.95,10.0,32,13.55,0
24.15,10.0,36,16.75,0
21.85,10.0,11,2.85,0
11.05,10.0,33,4.35,0
16.95,10.0,28,4.65,0
16.35,10.0,14,15.95,0
5.35,10.0,37,3.75,0
7.55,10.0,40,16.35,0
3.65,10.0,40,1.25,0
12.55,10.0,34,4.45,0
6.61,10.0,38,1.01,0
3.95,10.0,32,4.45,0
5.45,10.0,30,14.65,0
7.75,10.0,24,3.45,0
6.45,10.0,38,7.45,0
3.65,10.0,42,2.45,0
6.15,10.0,36,3.35,0
78.35,7.0,44,54.75,1
140.05,10.0,19,28.65,1
7.19,10.0,39,1.49,0
11.25,9.0,47,7.95,0
8.85,10.0,43,16.75,0
7.05,2.0,40,4.25,1
21.55,9.0,41,7.15,0
11.75,10.0,17,2.85,0
3.75,10.0,33,4.45,0
16.35,8.0,41,7.35,0
7.35,10.0,42,3.35,0
8.45,10.0,31,1.55,0
2.25,10.0,35,2.45,0
9.65,10.0,28,4.95,0
33.95,10.0,30,3.75,0
22.75,8.0,36,4.05,0
7.05,2.0,40,3.45,1
5.95,10.0,42,1.25,0
15.15,10.0,28,5.35,0
30.65,3.5,42,18.05,1
1.85,6.4,36,5.25,0
27.05,2.0,37,5.35,1
73.75,6.0,23,2.15,0
39.35,10.0,32,30.65,0
119.35,10.0,8,47.35,1
17.55,10.0,39,9.75,0
9.85,10.0,43,1.15,0
13.05,8.0,42,4.75,0
6.05,10.0,35,10.65,0
26.95,10.0,42,13.25,0
11.45,9.0,42,11.45,0
5.65,10.0,30,6.75,0
6.75,10.0,52,7.25,0
13.05,8.0,42,4.75,0
3.35,10.0,49,4.05,0
23.75,10.0,38,1.85,0
6.95,10.0,38,1.15,0
8.55,10.0,45,20.85,0
10.25,9.0,38,10.35,0
52.65,10.0,30,59.15,0
26.35,10.0,39,16.25,0
11.45,10.0,42,7.35,0
8.75,10.0,30,1.75,0
9.35,10.0,43,7.55,0
5.65,10.0,37,3.15,0
27.35,10.0,28,5.25,0
6.45,10.0,44,1.35,0
6.55,10.0,49,7.55,0
10.45,10.0,45,32.05,0
11.85,8.0,44,9.35,0
7.15,10.0,29,2.45,0
8.45,10.0,31,20.45,0
5.25,10.0,44,9.95,0
13.15,8.0,44,10.15,0
4.45,10.0,42,14.65,0
8.55,10.0,42,1.05,0
70.95,10.0,37,26.05,0
24.65,10.0,40,3.65,0
21.05,8.0,43,3.15,0
7.15,10.0,42,2.05,0
63.95,10.0,40,25.05,0
7.15,10.0,44,9.05,0
28.05,10.0,33,21.35,0
7.95,10.0,48,9.95,0
4.05,10.0,31,5.45,0
126.55,1.7,31,33.85,1
22.25,10.0,39,38.05,0
53.25,4.0,31,74.25,1
10.45,10.0,44,29.05,0
4.95,10.0,44,7.55,0
9.75,10.0,33,14.25,0
7.15,10.0,44,9.05,0
7.15,10.0,36,12.35,0
55.05,10.0,13,56.25,0
14.95,5.0,35,36.65,0
4.85,10.0,43,7.55,0
15.35,10.0,31,6.45,0
3.75,10.0,35,0.85,0
51.85,10.0,36,46.35,0
12.15,10.0,22,6.95,0
28.35,10.0,30,12.25,0
7.25,10.0,44,7.75,0
20.35,10.0,29,17.45,0
9.75,10.0,16,5.95,0
16.65,10.0,36,9.45,0
12.35,10.0,24,14.45,0
4.55,10.0,39,4.45,0
8.55,9.0,43,4.35,0
11.05,10.0,48,10.95,0
6.55,10.0,34,3.15,0
14.45,10.0,36,4.95,0
23.05,10.0,24,49.55,0
20.8,10.0,29,0.9,0
26.65,10.0,25,4.25,0
7.95,10.0,51,2.95,0
7.95,24.0,45,0.85,0
5.95,10.0,44,1.35,0
7.75,10.0,34,2.25,0
46.65,16.0,20,79.95,0
8.95,24.0,46,0.85,0
2.45,10.0,38,39.25,0
5.65,10.0,25,7.05,0
26.85,10.0,35,12.55,0
9.85,7.0,39,4.65,0
12.65,5.0,58,2.65,0
4.65,10.0,39,1.65,0
61.65,7.0,30,12.05,0
1.75,10.0,12,1.45,0
6.25,10.0,33,2.65,0
99.35,7.0,20,28.95,1
4.65,2.5,50,27.45,1
6.25,10.0,48,1.65,0
9.05,10.0,39,4.05,0
5.05,10.0,19,2.75,0
85.85,10.0,29,18.55,1
30.75,10.0,24,13.85,0
13.05,10.0,38,8.05,0
2.85,5.0,44,3.35,0
34.35,10.0,28,16.35,0
49.25,10.0,15,62.25,0
5.25,13.0,44,1.45,0
4.95,10.0,37,1.45,0
3.05,2.0,39,7.45,1
7.85,10.0,35,3.85,0
6.68,10.0,32,1.78,0
13.25,10.0,39,18.75,0
6.65,10.0,37,7.75,0
9.95,10.0,46,12.45,0
6.85,10.0,52,6.45,0
26.55,10.0,23,50.45,0
13.75,10.0,38,17.45,0
45.35,8.0,43,64.75,0
38.45,8.0,29,9.25,0
5.75,10.0,47,1.85,0
7.85,10.0,41,0.95,0
7.9,10.0,45,1.3,0
2.85,10.0,44,0.95,0
47.23,10.0,36,17.43,0
11.35,10.0,45,14.75,0
47.85,10.0,24,58.25,0
9.45,10.0,56,1.55,0
15.05,2.0,51,14.05,1
12.35,10.0,44,1.95,0
21.15,10.0,39,2.05,0
12.65,10.0,33,20.95,0
7.35,10.0,39,9.05,0
29.05,10.0,42,14.75,1
2.95,10.0,35,1.25,0
15.45,10.0,52,1.05,0
13.45,10.0,41,5.85,0
26.45,10.0,20,39.15,0
44.75,10.0,22,1.95,0
11.95,10.0,42,21.85,0
25.05,10.0,22,15.15,0
21.75,10.0,22,2.65,0
4.35,0.6,45,2.15,1
3.25,3.4,46,4.15,1
5.65,10.0,39,5.75,0
13.05,8.0,41,28.55,0
8.65,2.6,22,12.45,1
12.95,10.0,33,7.85,0
16.05,10.0,26,22.45,0
8.65,10.0,40,1.65,0
5.35,10.0,39,2.75,0
4.35,10.0,48,0.95,0
6.85,10.0,41,2.45,0
12.05,10.0,36,6.55,0
26.75,10.0,25,48.95,0
5.25,10.0,47,17.55,0
3.55,10.0,42,0.85,0
30.65,0.4,39,8.45,1
12.65,10.0,45,14.95,0
56.95,8.0,34,31.35,0
5.15,10.0,40,19.35,0
4.35,16.0,42,13.15,0
6.45,10.0,56,1.45,0
16.55,10.0,19,41.05,0
8.35,10.0,36,0.95,0
11.55,10.0,32,11.45,0
43.85,10.0,33,25.55,0
9.35,10.0,7,4.15,0
14.05,10.0,31,4.65,0
27.55,10.0,25,5.15,0
13.35,10.0,19,9.35,0
5.25,10.0,36,2.85,0
11.05,10.0,24,32.35,0
2.65,5.0,42,2.25,0
14.05,5.0,35,5.55,0
3.81,10.0,47,1.11,0
6.65,10.0,31,13.05,0
10.45,7.0,30,15.25,0
20.65,2.9,42,6.35,1
6.25,10.0,36,6.15,0
5.15,10.0,47,3.65,0
5.75,10.0,44,1.65,0
34.35,10.0,48,7.55,0
123.75,10.0,17,28.25,1
7.59,10.0,42,1.59,0
10.65,10.0,46,6.65,0
7.05,10.0,44,9.95,0
5.45,0.0,41,3.75,1
14.65,10.0,39,4.65,0
6.45,10.0,22,2.75,0
3.05,10.0,31,3.65,0
20.65,3.0,42,9.85,1
6.95,10.0,53,2.45,0
6.45,10.0,36,1.55,0
3.15,10.0,30,2.95,0
8.15,10.0,30,3.35,0
36.75,10.0,16,4.85,0
18.75,7.0,39,3.65,0
8.95,10.0,39,3.95,0
5.55,10.0,43,1.15,0
9.85,10.0,25,5.75,0
19.55,6.0,42,15.15,0
9.15,16.0,30,30.15,0
40.85,10.0,37,9.55,0
62.55,6.0,21,2.15,0
24.45,10.0,34,23.25,0
159.15,10.0,9,57.95,1
14.65,10.0,39,5.05,0
19.15,10.0,43,1.15,0
14.95,9.0,39,6.55,0
10.55,10.0,36,10.05,0
14.55,10.0,40,9.05,0
11.45,6.0,41,11.65,1
8.65,10.0,33,6.55,0
7.55,10.0,42,8.55,0
14.95,9.0,39,6.55,0
3.35,10.0,52,4.85,0
18.35,10.0,34,1.75,0
4.25,5.0,42,1.25,0
23.35,10.0,40,34.35,0
16.05,10.0,39,13.15,0
17.25,10.0,36,29.85,0
27.55,10.0,40,13.35,0
10.95,10.0,44,6.15,0
6.25,10.0,36,1.85,0
10.65,10.0,43,11.25,0
6.95,10.0,29,4.55,0
27.05,7.0,33,5.65,0
2.75,10.0,38,2.15,0
6.05,10.0,47,7.75,0
19.35,10.0,40,42.75,0
14.65,10.0,42,9.75,0
3.25,10.0,40,2.15,0
8.05,10.0,27,12.05,0
5.15,10.0,43,8.95,0
9.55,10.0,40,9.05,0
6.25,10.0,40,12.05,0
8.35,10.0,43,1.05,0
33.65,10.0,38,9.25,1
25.15,10.0,47,3.65,0
8.75,10.0,27,2.45,0
7.35,10.0,45,1.95,0
56.65,10.0,38,22.65,0
10.95,10.0,44,31.75,0
33.05,10.0,39,18.85,0
11.55,10.0,41,11.55,0
2.35,10.0,38,5.05,0
155.45,1.7,29,46.75,1
82.15,10.0,35,75.55,1
53.25,8.0,26,87.45,0
12.35,10.0,43,36.95,0
6.45,10.0,47,10.45,0
7.95,10.0,31,11.15,0
10.95,10.0,44,31.75,0
8.05,9.0,35,14.25,0
79.75,10.0,13,63.95,1
8.55,4.0,44,13.65,1
7.15,2.9,46,7.65,1
19.55,10.0,34,6.85,0
3.05,10.0,33,0.85,0
59.45,10.0,38,11.55,0
24.35,10.0,29,13.05,0
50.65,9.0,32,9.55,0
10.25,10.0,44,8.95,0
19.75,10.0,22,14.35,0
5.95,10.0,33,4.45,0
21.55,10.0,41,12.25,0
11.35,10.0,22,16.55,0
4.15,10.0,41,3.45,0
6.65,3.5,46,3.15,1
10.55,10.0,44,9.75,0
2.95,10.0,35,2.95,0
7.85,9.0,32,5.15,0
19.75,10.0,21,40.75,0
16.5,10.0,33,0.8,0
20.25,8.0,24,3.95,0
7.15,10.0,50,5.45,0
7.75,24.0,34,0.85,0
5.55,10.0,46,1.35,0
5.65,10.0,47,2.15,0
43.25,16.0,21,66.35,0
8.15,24.0,46,0.95,0
2.75,10.0,35,17.45,0
4.35,10.0,31,4.85,0
27.05,8.0,33,13.75,0
7.85,7.0,43,4.55,0
2.95,5.0,61,2.15,0
4.45,10.0,38,2.15,0
45.95,7.0,27,10.65,0
2.25,10.0,15,1.65,0
5.45,10.0,48,2.35,0
107.75,6.0,22,27.95,1
3.85,10.0,47,14.55,0
7.15,10.0,28,1.45,0
12.55,10.0,33,4.55,0
10.65,10.0,18,4.15,0
90.95,10.0,23,18.65,1
53.75,10.0,24,39.25,0
11.95,10.0,36,6.25,0
4.65,3.6,40,5.85,1
40.55,10.0,24,16.95,0
68.65,10.0,15,46.25,0
3.45,21.0,47,1.25,0
5.55,2.0,40,1.15,1
3.25,2.0,39,6.45,1
6.65,10.0,33,3.25,0
11.18,10.0,36,2.68,0
13.85,10.0,39,14.05,0
6.65,10.0,33,6.95,0
14.85,10.0,44,13.15,0
7.15,10.0,44,9.55,0
18.45,10.0,46,17.45,0
20.35,7.0,48,16.45,0
27.05,10.0,45,51.55,0
25.15,8.0,29,5.75,0
2.75,10.0,47,1.55,0
6.85,10.0,44,1.05,0
6.7,10.0,47,1.3,0
2.95,10.0,47,0.95,0
53.13,9.0,50,10.63,0
9.45,10.0,45,12.05,0
278.35,10.0,29,16.65,1
9.15,10.0,60,1.45,0
15.75,2.5,47,9.85,1
12.35,10.0,44,1.85,0
20.65,10.0,42,2.55,0
11.05,10.0,34,21.35,0
9.45,10.0,35,13.25,0
26.85,6.0,40,13.15,0
2.45,10.0,30,1.65,0
15.15,10.0,43,1.15,0
7.65,9.0,46,4.65,0
51.45,10.0,21,55.05,0
61.65,10.0,25,1.95,0
6.45,10.0,43,16.35,0
22.75,10.0,36,16.95,0
47.75,10.0,34,2.45,0
6.25,1.0,44,2.45,1
4.75,10.0,50,4.75,0
6.35,10.0,42,8.45,0
14.35,8.0,38,20.05,0
29.15,3.4,34,22.95,1
19.55,10.0,30,11.35,0
22.65,10.0,24,40.25,0
6.35,10.0,42,1.75,0
14.25,4.0,46,5.55,1
4.05,10.0,46,0.95,0
6.95,10.0,42,2.55,0
9.25,10.0,33,7.15,0
17.65,4.2,35,34.85,1
3.75,10.0,45,30.15,0
4.05,10.0,32,0.85,0
30.35,10.0,36,8.45,0
12.75,10.0,40,9.75,0
45.65,10.0,43,18.25,0
6.75,10.0,41,26.75,0
1.55,16.0,43,4.65,0
5.75,10.0,32,2.25,0
2.65,4.0,40,12.05,1
8.65,10.0,35,0.95,0
7.95,2.0,35,11.15,1
86.55,7.0,31,41.15,1
10.35,10.0,7,2.65,0
9.45,9.0,31,3.05,0
9.45,10.0,34,2.85,0
11.75,10.0,16,8.75,0
4.65,10.0,34,3.25,0
20.95,10.0,43,39.85,0
1.95,10.0,33,1.05,0
12.15,10.0,37,5.65,0
4.11,10.0,43,1.01,0
7.75,10.0,36,7.55,0
10.85,2.2,33,22.25,1
16.25,10.0,35,3.65,0
38.55,10.0,41,54.55,0
9.35,10.0,37,9.15,0
7.25,10.0,47,2.05,0
42.75,10.0,44,11.35,0
72.05,10.0,20,21.25,0
7.69,10.0,41,1.59,0
13.25,10.0,47,13.45,0
13.35,10.0,43,25.95,0
6.55,0.0,40,5.75,1
20.25,8.0,39,6.15,0
32.75,10.0,23,2.35,0
1.75,5.0,37,2.45,0
29.25,7.0,42,26.15,0
7.15,10.0,36,2.75,0
6.05,0.0,41,1.75,1
3.75,10.0,41,3.75,0
13.05,10.0,28,7.45,0
41.15,10.0,15,6.85,0
23.25,9.0,34,6.45,0
8.75,10.0,40,3.75,0
7.35,10.0,39,1.15,0
12.35,10.0,28,6.15,0
24.95,6.0,39,15.95,0
5.95,0.0,35,17.45,1
28.15,2.0,39,3.75,1
58.25,6.0,20,2.05,0
25.65,10.0,38,20.35,0
102.85,10.0,9,38.45,1
19.25,10.0,34,13.85,0
17.65,10.0,46,1.15,0
16.75,10.0,35,6.45,0
7.15,10.0,36,6.45,0
21.15,6.0,39,10.45,0
8.25,7.0,42,9.05,0
9.45,10.0,36,2.95,0
18.35,10.0,36,19.75,0
16.75,10.0,35,6.45,0
9.25,10.0,34,26.75,0
23.25,10.0,36,2.25,0
6.15,10.0,41,1.35,0
15.35,10.0,39,30.85,0
11.55,10.0,39,13.95,0
64.25,2.0,31,65.75,1
13.05,10.0,40,10.45,0
18.15,10.0,37,9.05,0
15.25,10.0,29,2.75,0
5.35,10.0,45,6.65,0
2.55,8.0,37,4.05,0
24.75,10.0,18,5.65,0
2.05,10.0,45,1.95,0
5.45,10.0,41,10.15,0
14.15,7.0,42,46.15,0
14.55,10.0,41,8.75,0
6.35,10.0,47,2.35,0
7.05,10.0,25,14.35,0
10.95,10.0,37,16.35,0
11.65,10.0,46,8.95,0
5.85,10.0,47,9.35,0
8.55,10.0,44,1.05,0
36.45,10.0,36,9.95,0
20.65,10.0,43,3.45,0
12.15,8.0,36,2.15,0
8.35,10.0,44,2.25,0
44.85,10.0,37,23.35,0
8.75,4.0,45,15.45,1
8.45,10.0,37,4.35,0
17.35,10.0,37,30.35,0
3.65,6.0,42,5.65,0
110.05,2.1,34,31.95,1
158.75,10.0,36,126.85,1
77.25,7.0,19,101.85,1
15.35,10.0,36,32.75,0
5.15,10.0,45,10.05,0
16.85,10.0,26,9.35,0
8.75,4.0,45,15.45,1
3.95,10.0,36,7.85,1
59.75,10.0,22,69.45,0
14.45,10.0,36,9.15,0
3.25,10.0,47,5.05,0
22.35,10.0,35,10.75,0
2.85,10.0,37,0.85,0
64.85,10.0,33,14.05,0
30.05,10.0,32,18.15,0
26.65,10.0,35,11.05,0
15.25,10.0,38,14.15,0
13.15,10.0,17,25.35,0
10.75,10.0,30,6.15,0
19.55,8.0,40,8.05,0
13.85,10.0,19,18.45,0
4.95,10.0,43,4.25,0
10.95,10.0,48,5.95,0
17.35,2.5,40,23.05,1
2.75,10.0,37,3.45,0
3.55,10.0,44,2.35,0
23.35,10.0,20,47.35,0
19.3,10.0,33,0.9,0
19.35,6.0,28,5.55,0
31.85,10.0,50,5.15,0
8.05,24.0,34,0.85,0
6.75,10.0,47,1.35,0
6.65,10.0,47,1.65,0
54.15,16.0,23,92.45,0
9.85,24.0,44,0.85,0
6.25,10.0,27,19.45,0
3.15,10.0,25,6.05,0
